Year,City,Sport,Athlete,Country,Medal
1900,PARIS,Golf,PRATT Daria,USA,BRONZE
1900,PARIS,Golf,ABBOTT Margaret Ives,USA,GOLD
1900,PARIS,Golf,WHITTIER Pauline,USA,SILVER
1900,PARIS,Gymnastics,DEMANET Lucien,FRA,BRONZE
1900,PARIS,Gymnastics,SANDRAS Gustave,FRA,GOLD
1900,PARIS,Gymnastics,BAS Noël,FRA,SILVER
1900,PARIS,Polo,BOUSSOD Jean,ZZX,BRONZE
1900,PARIS,Polo,DUC DE BISACCIA Louis,ZZX,BRONZE
1900,PARIS,Polo,FAUQUET LEMAITRE A.,ZZX,BRONZE
1900,PARIS,Polo,RAOUL-DUVAL Maurice,ZZX,BRONZE
1900,PARIS,Polo,DALY Dennis,ZZX,GOLD
1900,PARIS,Polo,KEENE Foxhall Parker,ZZX,GOLD
1900,PARIS,Polo,MACKEY Frank Jay,ZZX,GOLD
1900,PARIS,Polo,RAWLINSON Alfred,ZZX,GOLD
1900,PARIS,Polo,BUCKMASTER Walter Selby,ZZX,SILVER
1900,PARIS,Polo,COMTE DE MADRE José Pierre M.J.,ZZX,SILVER
1900,PARIS,Polo,FREAKE Frederick Maitland,ZZX,SILVER
1900,PARIS,Polo,MCCREERY Walter Adolph,ZZX,SILVER
1900,PARIS,Rowing,BRANDT Francois Antoine,NED,BRONZE
1900,PARIS,Rowing,BROCKMANN Hermanus Gerardus,NED,BRONZE
1900,PARIS,Rowing,KLEIN Roelof,NED,BRONZE
1900,PARIS,Rowing,LEEGSTRA Ruud Gerbens,NED,BRONZE
1900,PARIS,Rowing,MIDDELBERG Walter,NED,BRONZE
1900,PARIS,Rowing,OFFERHAUS Hendrik Karel,NED,BRONZE
1900,PARIS,Rowing,THIJSSEN Walter,NED,BRONZE
1900,PARIS,Rowing,TROMP Henricus,NED,BRONZE
1900,PARIS,Rowing,VAN DIJK Johannes Wilhelmus Maria,NED,BRONZE
1900,PARIS,Rowing,ABELL Louis,USA,GOLD
1900,PARIS,Rowing,CARR William,USA,GOLD
1900,PARIS,Rowing,DEBAECKE Harry,USA,GOLD
1900,PARIS,Rowing,EXLEY John,USA,GOLD
1900,PARIS,Rowing,GEIGER John,USA,GOLD
1900,PARIS,Rowing,HEDLEY Edward,USA,GOLD
1900,PARIS,Rowing,JUVENAL James,USA,GOLD
1900,PARIS,Rowing,LOCKWOOD Roscoe,USA,GOLD
1900,PARIS,Rowing,MARSH Edward,USA,GOLD
1900,PARIS,Rowing,BRUGGEMAN Prospère,BEL,SILVER
1900,PARIS,Rowing,DE BISSCHOP Jules,BEL,SILVER
1900,PARIS,Rowing,DE COCK Oscar,BEL,SILVER
1900,PARIS,Rowing,DE SOMVILLE Oscar Charles,BEL,SILVER
1900,PARIS,Rowing,HEMELSOET Maurice,BEL,SILVER
1900,PARIS,Rowing,ODBERG Frank,BEL,SILVER
1900,PARIS,Rowing,VAN CROMBRUGGHE Marcel Lucien,BEL,SILVER
1900,PARIS,Rowing,VAN LANDEGHEM Alfred,BEL,SILVER
1900,PARIS,Rowing,VERDONCK Maurice,BEL,SILVER
1900,PARIS,Rowing,CARSTENS Wilhelm,GER,BRONZE
1900,PARIS,Rowing,FELLE Ernst,GER,BRONZE
1900,PARIS,Rowing,FICKEISEN Otto,GER,BRONZE
1900,PARIS,Rowing,KÖRNER Julius,GER,BRONZE
1900,PARIS,Rowing,KRÖWERATH Franz,GER,BRONZE
1900,PARIS,Rowing,LEHLE Carl,GER,BRONZE
1900,PARIS,Rowing,MÖLLER Adolf,GER,BRONZE
1900,PARIS,Rowing,MOTHS Gustav Adolf,GER,BRONZE
1900,PARIS,Rowing,RÜSTER Hugo,GER,BRONZE
1900,PARIS,Rowing,WILKER Hermann,GER,BRONZE
1900,PARIS,Rowing,BOUCKAERT Henri,FRA,GOLD
1900,PARIS,Rowing,CAU Jean,FRA,GOLD
1900,PARIS,Rowing,CHARLOT,FRA,GOLD
1900,PARIS,Rowing,DELCHAMBRE Emile,FRA,GOLD
1900,PARIS,Rowing,GOSSLER Carl Heinrich,GER,GOLD
1900,PARIS,Rowing,GOSSLER Gustav Ludwig,GER,GOLD
1900,PARIS,Rowing,GOSSLER Oscar,GER,GOLD
1900,PARIS,Rowing,HAZEBROUCK Henri,FRA,GOLD
1900,PARIS,Rowing,KATZENSTEIN Walther,GER,GOLD
1900,PARIS,Rowing,TIETGENS Waldemar,GER,GOLD
1900,PARIS,Rowing,BROCKMANN Hermanus Gerardus,NED,SILVER
1900,PARIS,Rowing,HIEBENDAAI Coenraad Christiaan,NED,SILVER
1900,PARIS,Rowing,LOTSY Gerhard Oswald,NED,SILVER
1900,PARIS,Rowing,LOTSY Paulus Jan,NED,SILVER
1900,PARIS,Rowing,LUMPP Georges,FRA,SILVER
1900,PARIS,Rowing,PERRIN Charles,FRA,SILVER
1900,PARIS,Rowing,SOUBEYRAN Daniel,FRA,SILVER
1900,PARIS,Rowing,TERWOGT Johannes Hester Lambertus,NED,SILVER
1900,PARIS,Rowing,WEGELIN Emile,FRA,SILVER
1900,PARIS,Rowing,DELTOUR Carlos,FRA,BRONZE
1900,PARIS,Rowing,PAOLI Raoul,FRA,BRONZE
1900,PARIS,Rowing,VEDRENNE Antoine Erneste,FRA,BRONZE
1900,PARIS,Rowing,BRANDT Francois Antoine,ZZX,GOLD
1900,PARIS,Rowing,BROCKMANN Hermanus Gerardus,ZZX,GOLD
1900,PARIS,Rowing,KLEIN Roelof,ZZX,GOLD
1900,PARIS,Rowing,MARTINET Louis,FRA,SILVER
1900,PARIS,Rowing,UNKNOWN COX / BARREUR INCONNU,FRA,SILVER
1900,PARIS,Rowing,WALEFF,FRA,SILVER
1900,PARIS,Rowing,ASHE Saint-George,GBR,BRONZE
1900,PARIS,Rowing,BARRELET Henri,FRA,GOLD
1900,PARIS,Rowing,GAUDIN André,FRA,SILVER
1900,PARIS,Rugby,AITOFF Vladimir,FRA,GOLD
1900,PARIS,Rugby,ALBERT A.,FRA,GOLD
1900,PARIS,Rugby,BINOCHE Jean LÃ©on,FRA,GOLD
1900,PARIS,Rugby,COLLAS Jean,FRA,GOLD
1900,PARIS,Rugby,GAUTIER Jean Guy,FRA,GOLD
1900,PARIS,Rugby,GIROUX Auguste,FRA,GOLD
1900,PARIS,Rugby,GONDOUIN Charles,FRA,GOLD
1900,PARIS,Rugby,HENRIQUEZ DE ZUBIERRA Constantin,FRA,GOLD
1900,PARIS,Rugby,HERVE Jean,FRA,GOLD
1900,PARIS,Rugby,LARDANCHET Victor,FRA,GOLD
1900,PARIS,Rugby,LEFEBVRE Hubert,FRA,GOLD
1900,PARIS,Rugby,OLIVIER Joseph,FRA,GOLD
1900,PARIS,Rugby,PHARAMOND Alexandre,FRA,GOLD
1900,PARIS,Rugby,REICHEL Frantz,FRA,GOLD
1900,PARIS,Rugby,RISCHMANN André,FRA,GOLD
1900,PARIS,Rugby,ROOSEVELT Albert,FRA,GOLD
1900,PARIS,Rugby,SARRADE Emile,FRA,GOLD
1900,PARIS,Rugby,AMRHEIN Albert,GER,SILVER
1900,PARIS,Rugby,BAYLISS F.C.,GBR,SILVER
1900,PARIS,Rugby,BETTING Hugo,GER,SILVER
1900,PARIS,Rugby,BIRTLES J.Henry,GBR,SILVER
1900,PARIS,Rugby,CAUTLON J.,GBR,SILVER
1900,PARIS,Rugby,DARBY Artur John,GBR,SILVER
1900,PARIS,Rugby,DEYKIN C.P.,GBR,SILVER
1900,PARIS,Rugby,HERRMANN Jacob,GER,SILVER
1900,PARIS,Rugby,HOFMEISTER Willy,GER,SILVER
1900,PARIS,Rugby,HOOD L.,GBR,SILVER
1900,PARIS,Rugby,KREUZER Hermann,GER,SILVER
1900,PARIS,Rugby,LANDVOIGT Arnold,GER,SILVER
1900,PARIS,Rugby,LATSCHA Hans,GER,SILVER
1900,PARIS,Rugby,LOGAN M.L.,GBR,SILVER
1900,PARIS,Rugby,LOVEITT H.A.,GBR,SILVER
1900,PARIS,Rugby,LUDWIG Erich,GER,SILVER
1900,PARIS,Rugby,LUDWIG Richard,GER,SILVER
1900,PARIS,Rugby,MÜLLER Fritz,GER,SILVER
1900,PARIS,Rugby,NICOL N.S.,GBR,SILVER
1900,PARIS,Rugby,POPPE Eduard,GER,SILVER
1900,PARIS,Rugby,REITZ Heinrich,GER,SILVER
1900,PARIS,Rugby,SCHMIERER August,GER,SILVER
1900,PARIS,Rugby,SMITH V.,GBR,SILVER
1900,PARIS,Rugby,STOCKHAUSEN Adolf,GER,SILVER
1900,PARIS,Rugby,TALBOT M.W.,GBR,SILVER
1900,PARIS,Rugby,WALLIS J.G.,GBR,SILVER
1900,PARIS,Rugby,WENDEROTH Georg,GER,SILVER
1900,PARIS,Rugby,WHITTINDALE Claud,GBR,SILVER
1900,PARIS,Rugby,WHITTINDALE Raymond,GBR,SILVER
1900,PARIS,Rugby,WILSON Francis Henry,GBR,SILVER
1900,PARIS,Sailing,MICHELET E.,FRA,BRONZE
1900,PARIS,Sailing,MICHELET F.,FRA,BRONZE
1900,PARIS,Sailing,GRETTON John H.,GBR,GOLD
1900,PARIS,Sailing,HOPE Linton,GBR,GOLD
1900,PARIS,Sailing,LORD CURRIE Lorne Campbell,GBR,GOLD
1900,PARIS,Sailing,BAUDRIER Jacques,FRA,SILVER
1900,PARIS,Sailing,LEBRET Jean,FRA,SILVER
1900,PARIS,Sailing,MARCOTTE,FRA,SILVER
1900,PARIS,Sailing,MARTIN William,FRA,SILVER
1900,PARIS,Sailing,VALTON,FRA,SILVER
1900,PARIS,Sailing,HORE Edward,GBR,BRONZE
1900,PARIS,Sailing,BILLARD Emile,FRA,GOLD
1900,PARIS,Sailing,PERQUER P.,FRA,GOLD
1900,PARIS,Sailing,LE DUC DECAZES Jean,FRA,SILVER
1900,PARIS,Sailing,MACHENRY M.,USA,BRONZE
1900,PARIS,Sailing,TAYLOR Howard,GBR,GOLD
1900,PARIS,Sailing,GUFFLET Maurice,FRA,SILVER
1900,PARIS,Sailing,MICHELET E.,FRA,BRONZE
1900,PARIS,Sailing,MICHELET F.,FRA,BRONZE
1900,PARIS,Sailing,GRETTON John H.,GBR,GOLD
1900,PARIS,Sailing,HOPE Linton,GBR,GOLD
1900,PARIS,Sailing,LORD CURRIE Lorne Campbell,GBR,GOLD
1900,PARIS,Sailing,NAUE Georg,GER,SILVER
1900,PARIS,Sailing,PETERS Heinrich,GER,SILVER
1900,PARIS,Sailing,WEISE Ottokar,GER,SILVER
1900,PARIS,Sailing,WIESNER Martin,GER,SILVER
1900,PARIS,Shooting,BALME Eugène,FRA,BRONZE
1900,PARIS,Shooting,LARROUY Maurice,FRA,GOLD
1900,PARIS,Shooting,MOREAUX Léon,FRA,SILVER
1900,PARIS,Shooting,BOUWENS Antonius,NED,BRONZE
1900,PARIS,Shooting,SILLEM Henrik,NED,BRONZE
1900,PARIS,Shooting,SWEYS Anthony Ahasuerus,NED,BRONZE
1900,PARIS,Shooting,VAN DEN BERGH Solko Johannes,NED,BRONZE
1900,PARIS,Shooting,VAN HAAN Gerardus,NED,BRONZE
1900,PARIS,Shooting,LÜTHI Friedrich,SUI,GOLD
1900,PARIS,Shooting,PROBST Paul,SUI,GOLD
1900,PARIS,Shooting,RICHARDET Louis-Marc,SUI,GOLD
1900,PARIS,Shooting,RÖDERER Karl Konrad,SUI,GOLD
1900,PARIS,Shooting,STÄHELI Konrad,SUI,GOLD
1900,PARIS,Shooting,DUFFOY Louis,FRA,SILVER
1900,PARIS,Shooting,LECOQ Maurice,FRA,SILVER
1900,PARIS,Shooting,MOREAUX Léon,FRA,SILVER
1900,PARIS,Shooting,PAROCHE Achille,FRA,SILVER
1900,PARIS,Shooting,TRINITE,FRA,SILVER
1900,PARIS,Shooting,STÄHELI Konrad,SUI,BRONZE
1900,PARIS,Shooting,RÖDERER Karl Konrad,SUI,GOLD
1900,PARIS,Shooting,PAROCHE Achille,FRA,SILVER
1900,PARIS,Shooting,ÖSTMO Ole,NOR,BRONZE
1900,PARIS,Shooting,VAN ASBROECK Paul,BEL,BRONZE
1900,PARIS,Shooting,KELLENBERGER Emil,SUI,GOLD
1900,PARIS,Shooting,NIELSEN Anders Peter,DEN,SILVER
1900,PARIS,Shooting,STÄHELI Konrad,SUI,GOLD
1900,PARIS,Shooting,KELLENBERGER Emil,SUI,SILVER
1900,PARIS,Shooting,NIELSEN Anders Peter,DEN,SILVER
1900,PARIS,Shooting,ÖSTMO Ole,NOR,BRONZE
1900,PARIS,Shooting,PAROCHE Achille,FRA,GOLD
1900,PARIS,Shooting,NIELSEN Anders Peter,DEN,SILVER
1900,PARIS,Shooting,PAUMIER DU VERGIER Charles,BEL,BRONZE
1900,PARIS,Shooting,MADSEN Lars Jörgen,DEN,GOLD
1900,PARIS,Shooting,ÖSTMO Ole,NOR,SILVER
1900,PARIS,Shooting,CAVADINI Auguste,FRA,BRONZE
1900,PARIS,Shooting,LECOQ Maurice,FRA,BRONZE
1900,PARIS,Shooting,MOREAUX Léon,FRA,BRONZE
1900,PARIS,Shooting,PAROCHE Achille,FRA,BRONZE
1900,PARIS,Shooting,THOMAS René,FRA,BRONZE
1900,PARIS,Shooting,BÖCKLI Franz,SUI,GOLD
1900,PARIS,Shooting,GRÜTER Alfred,SUI,GOLD
1900,PARIS,Shooting,KELLENBERGER Emil,SUI,GOLD
1900,PARIS,Shooting,RICHARDET Louis-Marc,SUI,GOLD
1900,PARIS,Shooting,STÄHELI Konrad,SUI,GOLD
1900,PARIS,Shooting,FRYDENLUND Olaf Emil,NOR,SILVER
1900,PARIS,Shooting,HERMANDSEN Hellmer,NOR,SILVER
1900,PARIS,Shooting,ÖSTMO Ole,NOR,SILVER
1900,PARIS,Shooting,SAETHER Ole Andreas,NOR,SILVER
1900,PARIS,Shooting,SEEBERG Tom,NOR,SILVER
1900,PARIS,Shooting,DE CLARY Justinien,FRA,BRONZE
1900,PARIS,Shooting,DE BARBARIN Roger,FRA,GOLD
1900,PARIS,Shooting,GUYOT René,FRA,SILVER
1900,PARIS,Tennis,DE LA CHAPELLE Georges,FRA,BRONZE
1900,PARIS,Tennis,MAHONY Harold Sergerson,GBR,BRONZE
1900,PARIS,Tennis,NORRIS Arthur B.J.,GBR,BRONZE
1900,PARIS,Tennis,PREVOST André,FRA,BRONZE
1900,PARIS,Tennis,DOHERTY Hugh Lawrence,GBR,GOLD
1900,PARIS,Tennis,DOHERTY Reginald Frank,GBR,GOLD
1900,PARIS,Tennis,DE GARMENDIA Basil Spalding,ZZX,SILVER
1900,PARIS,Tennis,DECUGIS Max,ZZX,SILVER
1900,PARIS,Tennis,DOHERTY Hugh Lawrence,ZZX,BRONZE
1900,PARIS,Tennis,WARDEN Archibald A.,ZZX,BRONZE
1900,PARIS,Tennis,DOHERTY Reginald Frank,GBR,GOLD
1900,PARIS,Tennis,MAHONY Harold Sergerson,ZZX,SILVER
1900,PARIS,Tennis,JONES Marion,ZZX,BRONZE
1900,PARIS,Tennis,ROSENBAUM Hedwig,ZZX,BRONZE
1900,PARIS,Tennis,COOPER Charlotte,GBR,GOLD
1900,PARIS,Tennis,PREVOST Hélène,ZZX,SILVER
1900,PARIS,Tennis,DOHERTY Reginald Frank,GBR,BRONZE
1900,PARIS,Tennis,NORRIS Arthur B.J.,GBR,BRONZE
1900,PARIS,Tennis,DOHERTY Hugh Lawrence,GBR,GOLD
1900,PARIS,Tennis,MAHONY Harold Sergerson,GBR,SILVER
1900,PARIS,Tennis,JONES Marion,USA,BRONZE
1900,PARIS,Tennis,ROSENBAUM Hedwig,BOH,BRONZE
1900,PARIS,Tennis,COOPER Charlotte,GBR,GOLD
1900,PARIS,Tennis,PREVOST Hélène,FRA,SILVER
1900,PARIS,Tug of War,AABYE Edgar,ZZX,GOLD
1900,PARIS,Tug of War,NILSSON August,ZZX,GOLD
1900,PARIS,Tug of War,SCHMIDT Eugen,ZZX,GOLD
1900,PARIS,Tug of War,SÖDERSTRÖM Gustaf,ZZX,GOLD
1900,PARIS,Tug of War,STAAF Karl Gustav,ZZX,GOLD
1900,PARIS,Tug of War,WINCKLER Charles,ZZX,GOLD
1900,PARIS,Tug of War,BASSET Pierre,FRA,SILVER
1900,PARIS,Tug of War,COLLAS Jean,FRA,SILVER
1900,PARIS,Tug of War,GONDOUIN Charles,FRA,SILVER
1900,PARIS,Tug of War,HENRIQUEZ DE ZUBIERRA Constantin,FRA,SILVER
1900,PARIS,Tug of War,ROFFO Joseph,FRA,SILVER
1900,PARIS,Tug of War,SARRADE Emile,FRA,SILVER
1904,ST LOUIS,Aquatics,BRAUNSCHWEIGER Alfred,GER,BRONZE
1904,ST LOUIS,Aquatics,KEHOE Frank,USA,BRONZE
1904,ST LOUIS,Aquatics,SHELDON George,USA,GOLD
1904,ST LOUIS,Aquatics,HOFFMANN Georg,GER,SILVER
1904,ST LOUIS,Aquatics,GOODWIN Leo Budd,USA,BRONZE
1904,ST LOUIS,Aquatics,DICKEY William Paul,USA,GOLD
1904,ST LOUIS,Aquatics,ADAMS Edgar H.,USA,SILVER
1904,ST LOUIS,Aquatics,ZACHARIAS Georg,GER,BRONZE
1904,ST LOUIS,Aquatics,BRACK Walter,GER,GOLD
1904,ST LOUIS,Aquatics,HOFFMANN Georg,GER,SILVER
1904,ST LOUIS,Aquatics,LEARY J. Scott,USA,BRONZE
1904,ST LOUIS,Aquatics,HALMAY Zoltan,HUN,GOLD
1904,ST LOUIS,Aquatics,DANIELS Charles,USA,SILVER
1904,ST LOUIS,Aquatics,GAILEY Francis,USA,BRONZE
1904,ST LOUIS,Aquatics,RAUSCH Emil,GER,GOLD
1904,ST LOUIS,Aquatics,KISS Geza,HUN,SILVER
1904,ST LOUIS,Aquatics,RAUSCH Emil,GER,BRONZE
1904,ST LOUIS,Aquatics,DANIELS Charles,USA,GOLD
1904,ST LOUIS,Aquatics,GAILEY Francis,USA,SILVER
1904,ST LOUIS,Aquatics,HANDY Hehry Jamison,USA,BRONZE
1904,ST LOUIS,Aquatics,ZACHARIAS Georg,GER,GOLD
1904,ST LOUIS,Aquatics,BRACK Walter,GER,SILVER
1904,ST LOUIS,Aquatics,WAHLE Otto,AUT,BRONZE
1904,ST LOUIS,Aquatics,DANIELS Charles,USA,GOLD
1904,ST LOUIS,Aquatics,GAILEY Francis,USA,SILVER
1904,ST LOUIS,Aquatics,EVANS Gwynne,USA,BRONZE
1904,ST LOUIS,Aquatics,ORTHWEIN William Robert,USA,BRONZE
1904,ST LOUIS,Aquatics,REYBURN Amadee,USA,BRONZE
1904,ST LOUIS,Aquatics,SCHWARTZ Marquard,USA,BRONZE
1904,ST LOUIS,Aquatics,DANIELS Charles,USA,GOLD
1904,ST LOUIS,Aquatics,GOODWIN Leo Budd,USA,GOLD
1904,ST LOUIS,Aquatics,HANDLEY Louis De Breda,USA,GOLD
1904,ST LOUIS,Aquatics,RUDDY Joseph A.,USA,GOLD
1904,ST LOUIS,Aquatics,GOETZ Hugo,USA,SILVER
1904,ST LOUIS,Aquatics,HAMMOND David,USA,SILVER
1904,ST LOUIS,Aquatics,THORNE Raymond,USA,SILVER
1904,ST LOUIS,Aquatics,TUTTLE William,USA,SILVER
1904,ST LOUIS,Aquatics,DANIELS Charles,USA,BRONZE
1904,ST LOUIS,Aquatics,HALMAY Zoltan,HUN,GOLD
1904,ST LOUIS,Aquatics,LEARY J. Scott,USA,SILVER
1904,ST LOUIS,Aquatics,KISS Geza,HUN,BRONZE
1904,ST LOUIS,Aquatics,RAUSCH Emil,GER,GOLD
1904,ST LOUIS,Aquatics,GAILEY Francis,USA,SILVER
1904,ST LOUIS,Archery,THOMPSON William Henry,USA,BRONZE
1904,ST LOUIS,Archery,BRYANT George Philipp,USA,GOLD
1904,ST LOUIS,Archery,WILLIAMS Robert,USA,SILVER
1904,ST LOUIS,Archery,POLLOCK Jessie,USA,BRONZE
1904,ST LOUIS,Archery,HOWELL Matilda Scott,USA,GOLD
1904,ST LOUIS,Archery,COOKE Emma C.,USA,SILVER
1904,ST LOUIS,Archery,POLLOCK Jessie,USA,BRONZE
1904,ST LOUIS,Archery,HOWELL Matilda Scott,USA,GOLD
1904,ST LOUIS,Archery,COOKE Emma C.,USA,SILVER
1904,ST LOUIS,Archery,THOMPSON William Henry,USA,BRONZE
1904,ST LOUIS,Archery,BRYANT George Philipp,USA,GOLD
1904,ST LOUIS,Archery,WILLIAMS Robert,USA,SILVER
1904,ST LOUIS,Archery,BRYANT George Philipp,USA,BRONZE
1904,ST LOUIS,Archery,BRYANT Wallace,USA,BRONZE
1904,ST LOUIS,Archery,DALLIN Cyrus Edwin,USA,BRONZE
1904,ST LOUIS,Archery,RICHARDSON Henry Barber,USA,BRONZE
1904,ST LOUIS,Archery,MAXSON Louis W.,USA,GOLD
1904,ST LOUIS,Archery,SPENCER Galen Carter,USA,GOLD
1904,ST LOUIS,Archery,THOMPSON William Henry,USA,GOLD
1904,ST LOUIS,Archery,WILLIAMS Robert,USA,GOLD
1904,ST LOUIS,Archery,CLARK William A.,USA,SILVER
1904,ST LOUIS,Archery,DUVALL Samuel Harding,USA,SILVER
1904,ST LOUIS,Archery,HUBBARD Charles R.,USA,SILVER
1904,ST LOUIS,Archery,WOODRUFF Charles S.,USA,SILVER
1904,ST LOUIS,Archery,HOWELL Matilda Scott,USA,GOLD
1904,ST LOUIS,Archery,POLLOCK Jessie,USA,GOLD
1904,ST LOUIS,Archery,TAYLOR Louise,USA,GOLD
1904,ST LOUIS,Archery,WOODRUFF Laura,USA,GOLD
1904,ST LOUIS,Archery,COOKE Emma C.,USA,SILVER
1904,ST LOUIS,Archery,TAYLOR Mabel,USA,SILVER
1904,ST LOUIS,Athletics,HOGENSON William,USA,BRONZE
1904,ST LOUIS,Athletics,HAHN Archie,USA,GOLD
1904,ST LOUIS,Athletics,CARTMELL John Nathaniel,USA,SILVER
1904,ST LOUIS,Athletics,ASHBURNER Lesley,USA,BRONZE
1904,ST LOUIS,Athletics,SCHULE Frederick,USA,GOLD
1904,ST LOUIS,Athletics,SHIDELER Thaddeus,USA,SILVER
1904,ST LOUIS,Athletics,HEARN Lacey,USA,BRONZE
1904,ST LOUIS,Athletics,LIGHTBODY James,USA,GOLD
1904,ST LOUIS,Athletics,VERNER William Frank,USA,SILVER
1904,ST LOUIS,Athletics,HOGENSON William,USA,BRONZE
1904,ST LOUIS,Athletics,HAHN Archie,USA,GOLD
1904,ST LOUIS,Athletics,CARTMELL John Nathaniel,USA,SILVER
1904,ST LOUIS,Athletics,POAGE George,USA,BRONZE
1904,ST LOUIS,Athletics,HILLMAN Harry,USA,GOLD
1904,ST LOUIS,Athletics,CASTLEMAN Frank,USA,SILVER
1904,ST LOUIS,Athletics,NEWTON Arthur,USA,BRONZE
1904,ST LOUIS,Athletics,LIGHTBODY James,USA,GOLD
1904,ST LOUIS,Athletics,DALY John,GBR,SILVER
1904,ST LOUIS,Athletics,GROMAN Herman,USA,BRONZE
1904,ST LOUIS,Athletics,HILLMAN Harry,USA,GOLD
1904,ST LOUIS,Athletics,WALLER Frank,USA,SILVER
1904,ST LOUIS,Athletics,POAGE George,USA,BRONZE
1904,ST LOUIS,Athletics,HILLMAN Harry,USA,GOLD
1904,ST LOUIS,Athletics,WALLER Frank,USA,SILVER
1904,ST LOUIS,Athletics,MUNSON David Curtis,USA,GOLD
1904,ST LOUIS,Athletics,NEWTON Arthur,USA,GOLD
1904,ST LOUIS,Athletics,PILGRIM Paul Harry,USA,GOLD
1904,ST LOUIS,Athletics,UNDERWOOD George,USA,GOLD
1904,ST LOUIS,Athletics,VALENTINE Howard,USA,GOLD
1904,ST LOUIS,Athletics,CORAY Albert,ZZX,SILVER
1904,ST LOUIS,Athletics,HATCH Sidney,ZZX,SILVER
1904,ST LOUIS,Athletics,HEARN Lacey,ZZX,SILVER
1904,ST LOUIS,Athletics,LIGHTBODY James,ZZX,SILVER
1904,ST LOUIS,Athletics,VERNER William Frank,ZZX,SILVER
1904,ST LOUIS,Athletics,MITCHELL James,USA,BRONZE
1904,ST LOUIS,Athletics,DESMARTEAU Etienne,CAN,GOLD
1904,ST LOUIS,Athletics,FLANAGAN John Jesus,USA,SILVER
1904,ST LOUIS,Athletics,MOULTON Fay,USA,BRONZE
1904,ST LOUIS,Athletics,HAHN Archie,USA,GOLD
1904,ST LOUIS,Athletics,HOGENSON William,USA,SILVER
1904,ST LOUIS,Athletics,BREITKREUTZ Emil,USA,BRONZE
1904,ST LOUIS,Athletics,LIGHTBODY James,USA,GOLD
1904,ST LOUIS,Athletics,VALENTINE Howard,USA,SILVER
1904,ST LOUIS,Athletics,HARE Thomas Truxton,USA,BRONZE
1904,ST LOUIS,Athletics,KIELY Thomas Francis,GBR,GOLD
1904,ST LOUIS,Athletics,GUNN Adam,USA,SILVER
1904,ST LOUIS,Athletics,GEORGANDAS Nicolaos,GRE,BRONZE
1904,ST LOUIS,Athletics,SHERIDAN Martin,USA,GOLD
1904,ST LOUIS,Athletics,ROSE Ralph,USA,SILVER
1904,ST LOUIS,Athletics,ROSE Ralph,USA,BRONZE
1904,ST LOUIS,Athletics,FLANAGAN John Jesus,USA,GOLD
1904,ST LOUIS,Athletics,DEWITT John,USA,SILVER
1904,ST LOUIS,Athletics,WEINSTEIN Paul,GER,BRONZE
1904,ST LOUIS,Athletics,JONES Samuel,USA,GOLD
1904,ST LOUIS,Athletics,SERVISS Garrett,USA,SILVER
1904,ST LOUIS,Athletics,ROBERTSON Lawson N.,USA,BRONZE
1904,ST LOUIS,Athletics,EWRY Ray,USA,GOLD
1904,ST LOUIS,Athletics,STADLER Joseph F.,USA,SILVER
1904,ST LOUIS,Athletics,STANGLAND Robert,USA,BRONZE
1904,ST LOUIS,Athletics,PRINSTEIN Meyer,USA,GOLD
1904,ST LOUIS,Athletics,FRANK Daniel,USA,SILVER
1904,ST LOUIS,Athletics,BILLER John,USA,BRONZE
1904,ST LOUIS,Athletics,EWRY Ray,USA,GOLD
1904,ST LOUIS,Athletics,KING Charles,USA,SILVER
1904,ST LOUIS,Athletics,NEWTON Arthur,USA,BRONZE
1904,ST LOUIS,Athletics,HICKS Thomas,USA,GOLD
1904,ST LOUIS,Athletics,CORAY Albert,USA,SILVER
1904,ST LOUIS,Athletics,WILKINS Louis,USA,BRONZE
1904,ST LOUIS,Athletics,DVORAK Charles,USA,GOLD
1904,ST LOUIS,Athletics,SAMSE Leroy,USA,SILVER
1904,ST LOUIS,Athletics,FEUERBACH Lawrence E. Joseph,USA,BRONZE
1904,ST LOUIS,Athletics,ROSE Ralph,USA,GOLD
1904,ST LOUIS,Athletics,COE William Wesley,USA,SILVER
1904,ST LOUIS,Athletics,MERZ William,USA,BRONZE
1904,ST LOUIS,Athletics,EMMERICH Max,USA,GOLD
1904,ST LOUIS,Athletics,GRIEB John,USA,SILVER
1904,ST LOUIS,Athletics,STANGLAND Robert,USA,BRONZE
1904,ST LOUIS,Athletics,PRINSTEIN Meyer,USA,GOLD
1904,ST LOUIS,Athletics,ENGLEHARDT Frederick,USA,SILVER
1904,ST LOUIS,Athletics,STADLER Joseph F.,USA,BRONZE
1904,ST LOUIS,Athletics,EWRY Ray,USA,GOLD
1904,ST LOUIS,Athletics,KING Charles,USA,SILVER
1904,ST LOUIS,Boxing,FINNEGAN George,USA,GOLD
1904,ST LOUIS,Boxing,BURKE Miles,USA,SILVER
1904,ST LOUIS,Boxing,MICHAELS William,USA,BRONZE
1904,ST LOUIS,Boxing,BERGER Samuel,USA,GOLD
1904,ST LOUIS,Boxing,MAYER Charles,USA,SILVER
1904,ST LOUIS,Boxing,KIRK Oliver L.,USA,GOLD
1904,ST LOUIS,Boxing,FINNEGAN George,USA,SILVER
1904,ST LOUIS,Boxing,GILMORE Frederick,USA,BRONZE
